date,keyword,spend,impression,click,ctr
2026-01-23,암진단비보험,19717.5,5,1,0.2
2026-01-23,암진단비보험추천,14829.1,6,1,0.166666667
2026-01-23,어린이치아교정보험,167398,112,23,0.205357143
2026-01-23,어린이치아보험교정,2259.4,1,1,1
2026-01-23,요양보험,3802.7,122,1,0.008196721
2026-01-23,용종보험,1496,31,1,0.032258065
2026-01-23,유병자보험추천,3658.6,186,1,0.005376344
2026-01-23,유병자암보험,11235.4,15,1,0.066666667
2026-01-23,임플란트보험,29123.6,203,6,0.02955665
2026-01-23,입원비보험,9611.8,57,1,0.01754386
2026-01-23,질병보험,16533,214,2,0.009345794
2026-01-23,첫날부터암보험,13014.1,14,1,0.071428571
2026-01-23,치과보험,140244.5,265,13,0.049056604
2026-01-23,치과보험추천,14536.5,7,1,0.142857143
2026-01-23,치아보험,280591.3,557,24,0.043087971
2026-01-23,치아보험가격,387.2,110,1,0.009090909
2026-01-23,치아보험가입조건,21472,6,2,0.333333333
2026-01-23,치아보험료,2855.6,2,1,0.5
2026-01-23,치아보험추천,98451.1,30,3,0.1
2026-01-24,3대질병진단비보험,12612.6,37,2,0.054054054
2026-01-24,40대건강보험,16843.2,4,1,0.25
2026-01-24,80세보험가입,4555.1,17,2,0.117647059
2026-01-24,KB암보험,35712.6,30,3,0.1
2026-01-24,간병보험,38680.4,92,4,0.043478261
2026-01-24,간병보험비교사이트,24733.5,3,2,0.666666667
2026-01-24,간병비,8811,58,2,0.034482759
2026-01-24,간병비보험,78470.7,306,11,0.035947712
2026-01-24,간병비보험가격,18596.6,11,2,0.181818182
2026-01-24,간병비보험추천,34248.5,38,5,0.131578947
2026-01-24,간병인보험,98982.4,222,17,0.076576577
2026-01-24,간병인보험가격,16602.3,32,4,0.125
2026-01-24,간병인보험추천,5767.3,49,2,0.040816327
2026-01-24,건강보험,5010.5,107,4,0.037383178
2026-01-24,건강보험료계산,1515.8,73,1,0.01369863
2026-01-24,골절보험,4456.1,18,1,0.055555556
2026-01-24,관절보험,12127.5,15,1,0.066666667
2026-01-24,노인장기요양보험,6209.5,69,2,0.028985507
2026-01-24,뇌종양보험,2323.2,1,1,1
2026-01-24,뇌혈관질환보험,18309.5,58,1,0.017241379
2026-01-24,당뇨보험,3441.9,23,1,0.043478261
2026-01-24,대장용종보험,1874.4,3,1,0.333333333
2026-01-24,라이나,31603,24,6,0.25
2026-01-24,라이나간병보험,3218.6,4,1,0.25
2026-01-24,라이나간병인보험,9628.3,21,2,0.095238095
2026-01-24,라이나더건강한치아보험,149425.1,116,28,0.24137931
2026-01-24,라이나생명,261853.9,191,49,0.256544503
2026-01-24,라이나생명간병인보험,9308.2,20,3,0.15
2026-01-24,라이나생명보험홈페이지,985.6,5,1,0.2
2026-01-24,라이나생명암보험,26593.6,11,2,0.181818182
2026-01-24,라이나생명첫날부터암보험,6266.7,5,1,0.2
2026-01-24,라이나생명치과,3295.6,6,1,0.166666667
2026-01-24,라이나생명치아보험,47206.5,45,7,0.155555556
2026-01-24,라이나손해보험,29366.7,56,9,0.160714286
2026-01-24,라이나수술비보험,73170.9,100,15,0.15
2026-01-24,라이나암,129021.2,54,17,0.314814815
2026-01-24,라이나첫날부터암보험,9626.1,3,3,1
2026-01-24,라이나치과보험,4591.4,8,1,0.125
2026-01-24,라이나치아보험,130524.9,75,17,0.226666667
2026-01-24,라이나치아보험보장내용,4109.6,8,2,0.25
2026-01-24,메디컬보험,7009.2,79,2,0.025316456
2026-01-24,무배당the건강한치아보험v,6527.4,14,1,0.071428571
2026-01-24,보험,1254481.8,8199,110,0.01341627
2026-01-24,보험가입,167559.7,43,4,0.093023256
2026-01-24,보험상담,847414.7,41,10,0.243902439
2026-01-24,보험확인,57527.8,136,4,0.029411765
2026-01-24,비갱신간병인보험,2388.1,1,1,1
2026-01-24,비갱신암보험,41972.7,13,2,0.153846154
2026-01-24,삼성암보험,16969.7,8,2,0.25
2026-01-24,실버보험,13159.3,54,5,0.092592593
2026-01-24,실버보험비교,5596.8,2,1,0.5
2026-01-24,실비보험,148765.1,781,13,0.016645327
2026-01-24,실비보험가입,6233.7,2,1,0.5
2026-01-24,실비보험추천,5142.5,24,1,0.041666667
2026-01-24,실손보험,90515.7,142,4,0.028169014
2026-01-24,심혈관질환보험,7022.4,8,1,0.125
2026-01-24,암보장,1804,16,1,0.0625
2026-01-24,암보험,266200,366,20,0.054644809
2026-01-24,암보험가격,9236.7,5,1,0.2
2026-01-24,암보험비교,15713.5,6,1,0.166666667
2026-01-24,암보험상품,28238.1,33,4,0.121212121
2026-01-24,암보험추천,72812.3,31,3,0.096774194
2026-01-24,암보험평균가격,8654.8,4,1,0.25
2026-01-24,암진단금,34329.9,12,3,0.25
2026-01-24,어린이치아교정보험,124133.9,76,13,0.171052632
2026-01-24,요양보험,9308.2,102,1,0.009803922
2026-01-24,용종보험,7297.4,36,1,0.027777778
2026-01-24,유병자보험,10408.2,61,2,0.032786885
2026-01-24,유병자보험추천,111065.9,68,3,0.044117647
2026-01-24,임플란트보험,15332.9,181,3,0.016574586
2026-01-24,입원비보험,11639.1,36,1,0.027777778
2026-01-24,제자리암보험,1389.3,2,1,0.5
2026-01-24,중입자치료보험,9887.9,11,1,0.090909091
2026-01-24,질병보험,13852.3,186,4,0.021505376
2026-01-24,첫날부터암보험,9813.1,10,2,0.2
2026-01-24,치과보험,136204.2,239,12,0.050209205
2026-01-24,치과실비보험,7630.7,5,1,0.2
2026-01-24,치아보험,235791.6,461,22,0.047722343
2026-01-24,치아보험가격,48990.7,101,3,0.02970297
2026-01-24,치아보험추천,49490.1,15,2,0.133333333
2026-01-24,파킨슨병보험,827.2,5,1,0.2
2026-01-24,환급형암보험,46686.2,1,1,1
2026-01-25,80세보험가입,2951.3,26,1,0.038461538
2026-01-25,DB암보험,650.1,12,1,0.083333333
2026-01-25,DB암진단비,569.8,1,1,1
2026-01-25,KB암보험,1600.5,7,4,0.571428571
2026-01-25,간병보험,56604.9,110,8,0.072727273
2026-01-25,간병보험추천,4458.3,3,1,0.333333333
2026-01-25,간병비보험,125507.8,345,18,0.052173913
2026-01-25,간병비보험가격,4441.8,11,1,0.090909091
2026-01-25,간병비보험료,20924.2,4,1,0.25
2026-01-25,간병비보험적용,1003.2,5,1,0.2
2026-01-25,간병인보험,67206.7,208,12,0.057692308
2026-01-25,간병인보험가격,5322.9,28,1,0.035714286
2026-01-25,간병인보험추천,22878.9,69,4,0.057971014
2026-01-25,간편보험,9117.9,31,2,0.064516129
2026-01-25,건강보험,7585.6,95,3,0.031578947
2026-01-25,건강보험료계산,5497.8,61,2,0.032786885
2026-01-25,건강종합보험,9788.9,36,1,0.027777778
2026-01-25,골절보험,2096.6,15,1,0.066666667
2026-01-25,노인장기요양보험,4195.4,56,1,0.017857143
2026-01-25,뇌혈관보험,1977.8,1,1,1
2026-01-25,대장암보험,1727,3,1,0.333333333
2026-01-25,라이나,35530,49,6,0.12244898
2026-01-25,라이나보험,5663.9,18,2,0.111111111
2026-01-25,라이나생명,409103.2,397,71,0.17884131
2026-01-25,라이나생명간병보험,8314.9,5,1,0.2
2026-01-25,라이나생명간병인보험,7275.4,12,2,0.166666667
2026-01-25,라이나생명보험,22646.8,15,5,0.333333333
2026-01-25,라이나생명암보험,5674.9,9,1,0.111111111
2026-01-25,라이나생명어린이치아보험,8077.3,9,3,0.333333333
2026-01-25,라이나생명치과,4790.5,20,1,0.05
2026-01-25,라이나생명치과보험,7885.9,2,1,0.5
2026-01-25,라이나생명치아보험,12697.3,13,2,0.153846154
2026-01-25,라이나손해보험,40330.4,99,11,0.111111111
2026-01-25,라이나수술비보험,22297,27,3,0.111111111
2026-01-25,라이나암,55518.1,14,6,0.428571429
2026-01-25,라이나암보험,28380,8,3,0.375
2026-01-25,라이나첫날부터암보험,15851,8,3,0.375
2026-01-25,라이나치과,5739.8,2,1,0.5
2026-01-25,라이나치과보험,49507.7,14,3,0.214285714
2026-01-25,라이나치아보험,114607.9,76,12,0.157894737
2026-01-25,라이나치아보험조회,4524.3,4,1,0.25
2026-01-25,메디컬보험,13391.4,79,2,0.025316456
2026-01-25,메리츠치아보험,26770.7,3,1,0.333333333
2026-01-25,무배당the건강한치아보험v,9055.2,14,1,0.071428571
2026-01-25,방사선치료비용,2141.7,20,1,0.05
2026-01-25,보험,1755515.3,8541,127,0.014869453
2026-01-25,보험가입,90148.3,54,4,0.074074074
2026-01-25,보험상담,86974.8,28,2,0.071428571
2026-01-25,보험확인,62214.9,252,5,0.01984127
2026-01-25,삼성암보험,33696.3,4,3,0.75
2026-01-25,생활비주는암보험,15328.5,4,1,0.25
2026-01-25,수술보험,1771,66,2,0.03030303
2026-01-25,수술비보험,1721.5,26,1,0.038461538
2026-01-25,시니어보험,9982.5,2,1,0.5
2026-01-25,실버보험,3353.9,31,1,0.032258065
2026-01-25,실비,33293.7,56,1,0.017857143
2026-01-25,실비보험,183049.9,1043,10,0.009587728
2026-01-25,실손보험,17367.9,184,1,0.005434783
2026-01-25,실손보험비교,45622.5,7,1,0.142857143
2026-01-25,암보험,455797.1,583,15,0.025728988
2026-01-25,암보험비교사이트,6582.4,5,1,0.2
2026-01-25,암보험상품,8483.2,30,1,0.033333333
2026-01-25,암치료비,3941.3,62,1,0.016129032
2026-01-25,암치료비평균,5233.8,2,1,0.5
2026-01-25,어린이치아교정보험,36213.1,48,5,0.104166667
2026-01-25,요양보험,19432.6,109,5,0.04587156
2026-01-25,일반암보험,4959.9,1,1,1
2026-01-25,임플란트보험,14141.6,223,5,0.022421525
2026-01-25,임플란트치아보험,8224.7,5,1,0.2
2026-01-25,입원보험,3588.2,9,1,0.111111111
2026-01-25,입원일당보험,8201.6,7,1,0.142857143
2026-01-25,진단금많은암보험,10574.3,8,1,0.125
2026-01-25,질병보험,24467.3,153,4,0.026143791
2026-01-25,질병수술비보험,6968.5,7,1,0.142857143
2026-01-25,첫날부터암보험,14641,24,2,0.083333333
2026-01-25,치과보험,132751.3,317,9,0.028391167
2026-01-25,치아보험,160746.3,483,13,0.026915114
2026-01-25,치아보험3개월,13554.2,2,1,0.5
2026-01-25,치아보험가격,30939.7,100,3,0.03
2026-01-25,치아보험가입조건,2431,7,1,0.142857143
2026-01-25,치아보험임플란트,904.2,21,1,0.047619048
2026-01-25,치아보험추천,90171.4,28,4,0.142857143
2026-01-25,틀니가격,1139.6,32,1,0.03125
2026-01-26,20대치아보험,10734.9,6,1,0.166666667
2026-01-26,3대질병진단비보험,3768.6,11,1,0.090909091
2026-01-26,60대실비보험료평균,3773,2,1,0.5
2026-01-26,80세보험가입,5803.6,35,1,0.028571429
2026-01-26,DB암보험,55191.4,12,2,0.166666667
2026-01-26,KB치과보험,4380.2,2,1,0.5
2026-01-26,가족간병인보험,5934.5,5,1,0.2
2026-01-26,간병보험,12015.3,86,3,0.034883721
2026-01-26,간병비,15261.4,96,2,0.020833333
2026-01-26,간병비보험,82438.4,277,13,0.046931408
2026-01-26,간병비보험가격,7436,9,1,0.111111111
2026-01-26,간병인보험,102368.2,280,15,0.053571429
2026-01-26,간병인보험가격,4757.5,24,1,0.041666667
2026-01-26,갑상선암보험,7332.6,2,1,0.5
2026-01-26,건강보장,2508,1,1,1
2026-01-26,건강보험,10156.3,155,4,0.025806452
2026-01-26,건강보험료계산,12403.6,58,2,0.034482759
2026-01-26,뇌혈관질환보험,7865,42,2,0.047619048
2026-01-26,더건강한치아보험,3686.1,1,1,1
2026-01-26,라이나,64339,85,13,0.152941176
2026-01-26,라이나간병보험,3207.6,3,2,0.666666667
2026-01-26,라이나간병인보험,21750.3,20,4,0.2
2026-01-26,라이나다이렉트암보험,27071,4,3,0.75
2026-01-26,라이나더건강한치아보험,33422.4,34,8,0.235294118
2026-01-26,라이나무배당the건강한치아보험,1444.3,1,1,1
2026-01-26,라이나무배당치아보험,3683.9,1,1,1
2026-01-26,라이나바로보장,8058.6,10,2,0.2
2026-01-26,라이나보험,17870.6,17,3,0.176470588
2026-01-26,라이나생명,619458.4,749,129,0.17222964
2026-01-26,라이나생명간병보험,1966.8,1,1,1
2026-01-26,라이나생명보험,61714.4,25,6,0.24
2026-01-26,라이나생명보험홈페이지,34785.3,30,6,0.2
2026-01-26,라이나생명암,86144.3,37,19,0.513513514
2026-01-26,라이나생명암보험,7145.6,7,2,0.285714286
2026-01-26,라이나생명어린이치아보험,11261.8,15,3,0.2
2026-01-26,라이나생명치과,4909.3,13,2,0.153846154
2026-01-26,라이나생명치과보험,8910,3,2,0.666666667
2026-01-26,라이나생명치아보험,119337.9,51,20,0.392156863
2026-01-26,라이나손해보험,111762.2,169,19,0.112426036
2026-01-26,라이나수술비보험,16438.4,31,4,0.129032258
2026-01-26,라이나실비보험,8944.1,2,1,0.5
2026-01-26,라이나암,208903.2,141,43,0.304964539
2026-01-26,라이나암보험,9686.6,8,2,0.25
2026-01-26,라이나첫날부터암보험,3316.5,3,1,0.333333333
2026-01-26,라이나치과,677.6,2,1,0.5
2026-01-26,라이나치과보험,38595.7,24,8,0.333333333
2026-01-26,라이나치아,18395.3,2,2,1
2026-01-26,라이나치아보험,267397.9,132,52,0.393939394
2026-01-26,무배당the건강한치아보험v,5038,25,2,0.08
2026-01-26,무배당the건강한치아보험갱신형,1160.5,1,1,1
2026-01-26,무배당실버암보험,4491.3,1,1,1
2026-01-26,바로보장암보험,23003.2,5,2,0.4
2026-01-26,병원간병인비용,6154.5,3,1,0.333333333
2026-01-26,보험,1258107.4,5488,147,0.026785714
2026-01-26,보험가입,17903.6,50,2,0.04
2026-01-26,보험상담,416135.5,57,5,0.087719298
2026-01-26,보험확인,58964.4,177,3,0.016949153
2026-01-26,부모님간병인보험,4260.3,5,1,0.2
2026-01-26,비갱신형암보험,11458.7,3,1,0.333333333
2026-01-26,삼성암보험,7343.6,5,2,0.4
2026-01-26,상해질병보험,51282,9,2,0.222222222
2026-01-26,수술보험,6447.1,122,2,0.016393443
2026-01-26,수술비보험,10979.1,52,1,0.019230769
2026-01-26,실버보험,16012.7,37,3,0.081081081
2026-01-26,실비보험,57946.9,561,6,0.010695187
2026-01-26,심근경색보험,8627.3,1,1,1
2026-01-26,암보험,299875.4,383,18,0.046997389
2026-01-26,암보험가격,74875.9,8,2,0.25
2026-01-26,암보험가입,32771.2,7,2,0.285714286
2026-01-26,암보험순위,9361,3,1,0.333333333
2026-01-26,암보험추천,52704.3,53,2,0.037735849
2026-01-26,암진단금,5739.8,5,1,0.2
2026-01-26,암진단비,25727.9,17,1,0.058823529
2026-01-26,암진단비보험,35487.1,8,1,0.125
2026-01-26,어린이치아교정보험,25625.6,133,8,0.060150376
2026-01-26,요양보험,17943.2,114,2,0.01754386
2026-01-26,용종보험,9137.7,18,1,0.055555556
2026-01-26,유병자보험,8736.2,29,3,0.103448276
2026-01-26,임플란트보험,16083.1,100,1,0.01
2026-01-26,입원일당보험,9639.3,9,2,0.222222222
2026-01-26,질병보험,42487.5,155,3,0.019354839
2026-01-26,질병수술비보험,21748.1,14,1,0.071428571
2026-01-26,첫날부터암보험,318001.2,123,56,0.455284553
2026-01-26,치과보험,87732.7,209,8,0.038277512
2026-01-26,치아보험,160362.4,645,18,0.027906977
2026-01-26,치아보험가격,19836.3,68,3,0.044117647
2026-01-26,치아보험가입조건,14644.3,6,1,0.166666667
2026-01-26,치아보험비교,17573.6,7,1,0.142857143
2026-01-26,치아보험임플란트,1746.8,10,1,0.1
2026-01-26,치아보험추천,26231.7,46,4,0.086956522
2026-01-26,파킨슨병보험,6237,3,1,0.333333333
2026-01-26,홈쇼핑보험,12797.4,6,1,0.166666667
2026-01-27,20대치아보험,41797.8,12,1,0.083333333
2026-01-27,AIA치아보험,36912.7,10,1,0.1
2026-01-27,간병보험,26532,89,1,0.011235955
2026-01-27,간병보험추천,2057,12,1,0.083333333
2026-01-27,간병비,2143.9,51,1,0.019607843
2026-01-27,간병비보험,49036.9,213,9,0.042253521
2026-01-27,간병비보험가격,4283.4,2,1,0.5
2026-01-27,간병인보험,136395.6,313,19,0.060702875
2026-01-27,간병인보험가격,21925.2,28,5,0.178571429
2026-01-27,간병인보험추천,5504.4,58,1,0.017241379
2026-01-27,간병인비용,4759.7,17,2,0.117647059
2026-01-27,건강보험,13363.9,133,3,0.022556391
2026-01-27,건강보험료계산,8543.7,49,2,0.040816327
2026-01-27,노인장기요양보험,15358.2,63,2,0.031746032
2026-01-27,라니아생명,4323,1,1,1
2026-01-27,라이나,42269.7,52,15,0.288461538
2026-01-27,라이나간병보험,7543.8,4,3,0.75
2026-01-27,라이나간병인보험,38390,11,6,0.545454545
2026-01-27,라이나더건강한치아보험,7161,14,2,0.142857143
2026-01-27,라이나바로보장,10931.8,3,2,0.666666667
2026-01-27,라이나보험,13546.5,18,4,0.222222222
2026-01-27,라이나생명,442515.7,592,170,0.287162162
2026-01-27,라이나생명보험,11655.6,23,6,0.260869565
2026-01-27,라이나생명보험홈페이지,56168.2,31,11,0.35483871
2026-01-27,라이나생명암보험,9812,11,2,0.181818182
2026-01-27,라이나생명암진단비,4627.7,1,1,1
2026-01-27,라이나생명어린이치아보험,14833.5,17,4,0.235294118
2026-01-27,라이나생명치과,5599,14,2,0.142857143
2026-01-27,라이나생명치아보험,100685.2,56,14,0.25
2026-01-27,라이나손해보험,156934.8,165,50,0.303030303
2026-01-27,라이나수술비보험,4200.9,23,3,0.130434783
2026-01-27,라이나암,1633.5,6,1,0.166666667
2026-01-27,라이나첫날부터암보험,6919,3,1,0.333333333
2026-01-27,라이나치과보험,41992.5,22,5,0.227272727
2026-01-27,라이나치아,13811.6,4,2,0.5
2026-01-27,라이나치아보험,222558.6,141,28,0.19858156
2026-01-27,라이나치아보험조회,17256.8,2,1,0.5
2026-01-27,메리츠치아보험,30231.3,17,1,0.058823529
2026-01-27,무배당the건강한치아보험v,5407.6,14,1,0.071428571
2026-01-27,무배당the건강한치아보험v갱신형,4309.8,6,1,0.166666667
2026-01-27,무배당더건강한치아보험,10069.4,4,2,0.5
2026-01-27,바로보장암보험,4230.6,2,1,0.5
2026-01-27,보험,1872500.3,9371,168,0.017927649
2026-01-27,보험가입,138036.8,33,4,0.121212121
2026-01-27,보험상담,53873.6,39,1,0.025641026
2026-01-27,보험확인,70576,157,4,0.025477707
2026-01-27,비갱신암보험,28884.9,18,1,0.055555556
2026-01-27,상해보험,1809.5,12,1,0.083333333
2026-01-27,상해보험비교,9395.1,10,1,0.1
2026-01-27,생활비주는암보험,23460.8,4,1,0.25
2026-01-27,수술보험,2082.3,110,2,0.018181818
2026-01-27,수술비보험,5732.1,44,1,0.022727273
2026-01-27,시니어보험,7475.6,5,1,0.2
2026-01-27,실비보험,230901,574,11,0.019163763
2026-01-27,실비보험추천,36655.3,32,1,0.03125
2026-01-27,실손보험,3977.6,217,1,0.004608295
2026-01-27,암보험,135466.1,507,9,0.017751479
2026-01-27,암보험가격,30462.3,9,1,0.111111111
2026-01-27,암보험가입순위,19212.6,1,1,1
2026-01-27,암보험비,15482.5,1,1,1
2026-01-27,암보험상품,6651.7,19,2,0.105263158
2026-01-27,암보험추천,93913.6,65,6,0.092307692
2026-01-27,암진단금,15125,8,1,0.125
2026-01-27,어린이치아교정보험,288511.3,358,48,0.134078212
2026-01-27,어린이치아보험추천,2995.3,11,1,0.090909091
2026-01-27,의료비보험,53199.3,188,9,0.04787234
2026-01-27,임플란트보험,8001.4,154,1,0.006493506
